luminosity_distance KNphi inclination_EM timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
61.58496141433716 67.847238779068 1.174564527288938 0.02796924114227295 -2.7418625354766846 -2.3660061061382294 0.0 -31.388187306621177 -12.874503519795606
31.465911865234375 35.00033140182495 1.4289848081316965 -0.11344128847122192 -2.4683783054351807 -2.979429543018341 0.0 -31.388187306621177 -12.803948448403737
158.03066492080688 57.11289167404175 0.8968741308684013 -0.05833369493484497 -2.470984935760498 -2.378354847431183 0.0 -31.388187306621177 -13.040552983756161
197.1240997314453 53.65150451660156 1.2955504255305688 0.11452126502990723 -2.0572770833969116 -1.9695604145526886 0.0 -31.388187306621177 -12.832227656365802
159.8085880279541 39.85527992248535 1.289374314776049 -0.8482446074485779 -1.6038051843643188 -2.022151529788971 0.0 -31.388187306621177 -12.833992494626646
88.76851797103882 71.47419691085815 0.42961131544997966 -1.0392813682556152 -2.9733422994613647 -2.9178546667099 0.0 -31.388187306621177 -13.669686183896815
185.20044088363647 17.63111114501953 1.1199640096894476 -1.0477206707000732 -1.452818512916565 -0.7118480205535889 0.0 -31.388187306621177 -12.899125651361349
68.93596649169922 23.762866258621216 0.8452111619118599 -0.05609923601150513 -2.1917110681533813 -2.169873148202896 0.0 -31.388187306621177 -13.08406289219873
62.73157596588135 45.854172706604004 0.7920014059948205 -0.7232373952865601 -2.954902410507202 -2.8079733550548553 0.0 -31.388187306621177 -13.133873070240217
165.33998250961304 41.053383350372314 0.9859509092566661 -0.4300299286842346 -2.572473168373108 -0.9436525702476501 0.0 -31.388187306621177 -12.975624098731966
111.07170581817627 70.73903918266296 0.9182133919397606 0.3485119938850403 -2.6428943872451782 -2.238937497138977 0.0 -31.388187306621177 -13.023878963454798
76.08907222747803 46.014404296875 1.1233401911737497 -0.2503952383995056 -2.7021063566207886 -2.8488131165504456 0.0 -31.388187306621177 -12.897498329846808
176.45238637924194 19.721288681030273 1.427325189177522 -0.015733420848846436 -2.749621868133545 -2.5487798750400543 0.0 -31.388187306621177 -12.804186797434706
20.896482467651367 35.15324950218201 1.3565935201511323 -0.31300657987594604 -1.0862606763839722 -0.5599287450313568 0.0 -31.388187306621177 -12.816978344775507
39.810025691986084 37.000651359558105 0.38664493416620144 -0.9864502549171448 -2.2814348936080933 -2.827638268470764 0.0 -31.388187306621177 -13.769148868270761
85.6865406036377 16.910641193389893 0.9041724924716551 -1.0240995287895203 -2.5775070190429688 -1.008740246295929 0.0 -31.388187306621177 -13.034767540559233
128.29259634017944 62.835878133773804 1.266615227056632 0.4419063329696655 -2.6086498498916626 -2.86358106136322 0.0 -31.388187306621177 -12.840853917559429
123.89087677001953 39.820475578308105 0.524426717692432 -1.1175212264060974 -2.351688265800476 -1.4024633467197418 0.0 -31.388187306621177 -13.485573822886572
6.652688980102539 63.459287881851196 0.495601709059173 -1.0201430916786194 -1.3545504808425903 -1.888251781463623 0.0 -31.388187306621177 -13.537119323683157
22.03671932220459 69.53042507171631 0.094758864944419 -1.0348333716392517 -1.8260958194732666 -2.743592143058777 0.0 -31.388187306621177 -15.151776177006262
47.11625576019287 18.434940576553345 0.9508784498782681 0.47140079736709595 -2.3234750032424927 -1.102862387895584 0.0 -31.388187306621177 -12.99974492738172
192.89872646331787 50.24903655052185 1.5266354367686261 0.15029048919677734 -2.506875991821289 -1.7683475017547607 0.0 -31.388187306621177 -12.794834719636036
170.9885597229004 64.35681939125061 1.0903264161872879 0.8487509489059448 -2.270524024963379 -1.6089472472667694 0.0 -31.388187306621177 -12.914020112071626
198.91077280044556 66.0125720500946 1.3622398429775515 -1.864054560661316 -2.9226057529449463 -0.6538863778114319 0.0 -31.388187306621177 -12.815766724142456
23.2566237449646 18.481063842773438 0.4343461657891973 0.0008354783058166504 -2.0949376821517944 -1.9747999608516693 0.0 -31.388187306621177 -13.659415653476309
120.66776752471924 47.65389919281006 0.43320895909792984 -0.7121053338050842 -2.721485137939453 -0.6896302402019501 0.0 -31.388187306621177 -13.6618707586365
116.8776273727417 30.538712739944458 1.2326327009634401 -0.8521561622619629 -1.7881286144256592 -2.776213616132736 0.0 -31.388187306621177 -12.852160807473549
182.14203119277954 69.78989481925964 0.7373699085926461 -0.7876052260398865 -1.1828621625900269 -2.461607486009598 0.0 -31.388187306621177 -13.190845453915909
34.26768779754639 17.05227255821228 1.041623735744787 -1.1251585483551025 -1.6068146228790283 -1.315373957157135 0.0 -31.388187306621177 -12.940939146771395
186.60385608673096 34.191895723342896 0.4685030590105857 0.5130825042724609 -2.7458150386810303 -0.6424320042133331 0.0 -31.388187306621177 -13.58892592653855
168.8657522201538 59.27984833717346 0.9326712203728433 -0.8767201900482178 -2.6924068927764893 -2.7917072474956512 0.0 -31.388187306621177 -13.012993378786035
182.45822191238403 16.083168983459473 0.7852758628783274 -0.6841411590576172 -2.6722028255462646 -2.7579699754714966 0.0 -31.388187306621177 -13.140555216190023
84.78652238845825 45.108232498168945 1.1920668851503544 -1.494437038898468 -1.528440237045288 -2.4321900606155396 0.0 -31.388187306621177 -12.867360369287741
79.57566976547241 69.87366557121277 1.4285433414643682 -1.76242333650589 -1.3353397846221924 -0.8560417890548706 0.0 -31.388187306621177 -12.804011575975931
166.44845008850098 31.664714813232422 1.082765300604235 -1.8774834871292114 -2.366943359375 -1.7975570559501648 0.0 -31.388187306621177 -12.917997474773507
165.84911346435547 54.69387888908386 0.45221793283924205 0.25329214334487915 -1.7382045984268188 -1.2848778367042542 0.0 -31.388187306621177 -13.621769284163445
137.5551700592041 44.85944867134094 1.4162190467320148 0.5052390098571777 -1.8193610906600952 -2.2843474447727203 0.0 -31.388187306621177 -12.80585426103292
3.454756736755371 72.23198890686035 0.45143186495490556 -0.20702409744262695 -1.5261386632919312 -1.5137340426445007 0.0 -31.388187306621177 -13.623389015251789
151.71551704406738 15.590003728866577 1.5131580189499987 0.8291876316070557 -2.4112143516540527 -2.444712847471237 0.0 -31.388187306621177 -12.7955213182505
129.81302738189697 62.41759657859802 0.3948061397995214 -0.496262788772583 -1.4713222980499268 -0.5985319912433624 0.0 -31.388187306621177 -13.749334707982825
161.3683819770813 24.91341233253479 0.9257220379472026 -0.37536758184432983 -1.5209029912948608 -1.6439689993858337 0.0 -31.388187306621177 -13.018184681822433
61.12339496612549 19.518513679504395 0.9487289333729659 -0.7401962876319885 -2.193584442138672 -2.447450041770935 0.0 -31.388187306621177 -13.001282710908189
94.62035894393921 65.06010890007019 0.7513286434340146 -0.7888887524604797 -1.7245715856552124 -2.5726044476032257 0.0 -31.388187306621177 -13.175690446547605
122.65763282775879 60.08669972419739 0.8665719943288245 0.9739444851875305 -2.3186737298965454 -2.0780657529830933 0.0 -31.388187306621177 -13.065518463026272
26.225149631500244 26.520620584487915 1.141080276878164 -1.7790605425834656 -2.6298309564590454 -1.100847750902176 0.0 -31.388187306621177 -12.889176998383487
153.76700162887573 28.268630504608154 1.4383841361457312 -1.2024721503257751 -2.8127323389053345 -1.4856340289115906 0.0 -31.388187306621177 -12.80265154210138
147.0225214958191 68.6785626411438 0.97843787054572 0.4030638337135315 -2.084640145301819 -2.1217294335365295 0.0 -31.388187306621177 -12.980639331974889
146.88215255737305 17.180689573287964 1.3495224824753662 -1.2217010855674744 -1.9995092153549194 -2.382811188697815 0.0 -31.388187306621177 -12.81854278933212
100.30710697174072 18.05274724960327 0.32308418170742154 -1.4177051186561584 -2.8991280794143677 -1.8179604709148407 0.0 -31.388187306621177 -13.941159844160175
156.3270926475525 18.556476831436157 0.09036409291881665 -0.07512110471725464 -2.484117865562439 -2.8101627826690674 0.0 -31.388187306621177 -15.199128918655347
13.432466983795166 38.19697022438049 1.2805125647650817 -0.7573937177658081 -1.144294261932373 -2.967637360095978 0.0 -31.388187306621177 -12.836596998565476
47.151756286621094 27.74815320968628 1.5597049266920215 0.26419371366500854 -1.5959768295288086 -1.7724818289279938 0.0 -31.388187306621177 -12.793920821271598
128.61016988754272 41.66114687919617 1.3865952956106578 -1.2849515080451965 -2.236618399620056 -0.8775472939014435 0.0 -31.388187306621177 -12.810921134645078
104.45007085800171 43.12102675437927 0.4840440578740145 -0.6117115020751953 -1.265730619430542 -1.845551311969757 0.0 -31.388187306621177 -13.558798028287757
126.64588689804077 38.83176326751709 1.2474988754089327 0.28683674335479736 -1.1169164180755615 -0.9892502725124359 0.0 -31.388187306621177 -12.847056530432166
110.14175415039062 64.05466318130493 1.1560529738107281 -0.9539404511451721 -1.180435061454773 -2.2451271414756775 0.0 -31.388187306621177 -12.882450369538283
50.80087184906006 17.5704824924469 1.3411471548263618 -1.2820937037467957 -1.2767462730407715 -1.1514382362365723 0.0 -31.388187306621177 -12.820463775558881
46.539926528930664 45.29140591621399 1.5125495071961983 -0.23614895343780518 -2.508933424949646 -2.2186175286769867 0.0 -31.388187306621177 -12.795556616494249
33.01752805709839 58.8036847114563 0.40332157655862755 -1.105748474597931 -1.115260362625122 -0.5339561700820923 0.0 -31.388187306621177 -13.729140313771897
125.60231685638428 22.332186698913574 0.4990200852578561 -1.9764689803123474 -2.3222646713256836 -0.8516495227813721 0.0 -31.388187306621177 -13.530821810058573
52.74200439453125 33.181936740875244 1.5281754611433278 -1.824220359325409 -1.5235666036605835 -1.6839485168457031 0.0 -31.388187306621177 -12.794767854644263
161.1177682876587 57.593994140625 0.6860970672455301 -0.8681487441062927 -2.1149035692214966 -0.5073754787445068 0.0 -31.388187306621177 -13.250319514675613
99.69148635864258 42.70392894744873 0.6429967633737652 0.12908172607421875 -2.4937793016433716 -0.6773172616958618 0.0 -31.388187306621177 -13.305357748199867
126.55401229858398 63.87138605117798 1.0537328461803266 0.5606546998023987 -2.5525671243667603 -1.573535531759262 0.0 -31.388187306621177 -12.933955594507662
111.12058162689209 52.33260154724121 1.1414672763158662 -0.8022849559783936 -1.992721438407898 -0.9588377475738525 0.0 -31.388187306621177 -12.888999735890327
161.83651685714722 29.592669010162354 0.9963277067798428 -0.6401607990264893 -1.9845263957977295 -0.6851873099803925 0.0 -31.388187306621177 -12.968830546917612
19.790160655975342 67.00728178024292 1.4245465826805437 -0.9245121479034424 -1.7783119678497314 -2.8391184210777283 0.0 -31.388187306621177 -12.804592147196278
90.93389511108398 19.107130765914917 1.5176652633906391 0.03447699546813965 -1.1261200904846191 -1.4937798976898193 0.0 -31.388187306621177 -12.795271429950208
67.54411458969116 39.154847860336304 1.5549485765332416 -1.672473669052124 -1.38966703414917 -1.2160164415836334 0.0 -31.388187306621177 -12.79398489128323
57.84718990325928 17.914395332336426 0.46095210559383176 -1.334652304649353 -1.0814168453216553 -0.8540810942649841 0.0 -31.388187306621177 -13.603987503379862
18.74924898147583 52.02171206474304 1.075153316927382 -1.180917739868164 -2.2495888471603394 -1.0067454278469086 0.0 -31.388187306621177 -12.92207562127518
23.92486333847046 31.06856346130371 1.1293176328189587 -0.09380680322647095 -2.849129319190979 -2.7367966175079346 0.0 -31.388187306621177 -12.894651565176261
89.8912787437439 51.32379770278931 0.9234878607518489 -1.422808289527893 -1.9964280128479004 -1.2452452182769775 0.0 -31.388187306621177 -13.019869726292661
60.933589935302734 74.72370028495789 0.3429616372539132 -1.3514983654022217 -2.492591381072998 -1.0351290106773376 0.0 -31.388187306621177 -13.883677214783123
36.83573007583618 62.81734228134155 1.4804087417802194 -1.5784924626350403 -2.889511227607727 -2.7500838339328766 0.0 -31.388187306621177 -12.797949842636385
96.56702280044556 65.58919429779053 1.4651016883286052 -1.6546958088874817 -1.1321040391921997 -0.9654225707054138 0.0 -31.388187306621177 -12.799455419753727
8.382391929626465 63.02020311355591 1.4442550509326277 -0.013800978660583496 -2.857368230819702 -0.744353711605072 0.0 -31.388187306621177 -12.801887116564345
16.804182529449463 37.7630889415741 1.2766561607379934 -0.9844496846199036 -1.420364260673523 -1.7006156146526337 0.0 -31.388187306621177 -12.83775709640182
147.00993299484253 37.99811840057373 1.1622166449041207 -1.4176207184791565 -2.0607426166534424 -1.9839093387126923 0.0 -31.388187306621177 -12.87975925116745
76.1404037475586 45.18569827079773 1.1689015875000575 -0.9260381460189819 -1.9013506174087524 -2.3426427245140076 0.0 -31.388187306621177 -12.876891529449853
167.05572605133057 36.7072069644928 1.4100096986523447 0.6243959665298462 -1.4275740385055542 -2.261254519224167 0.0 -31.388187306621177 -12.80684156261616
168.79150867462158 43.44371438026428 1.0291359114885443 0.7779787182807922 -1.7590605020523071 -2.8557479679584503 0.0 -31.388187306621177 -12.948347256959728
28.770363330841064 36.83168649673462 1.3253275691848794 -1.943171501159668 -1.63192617893219 -2.8452001810073853 0.0 -31.388187306621177 -12.824294272574047
68.64559650421143 59.30860877037048 0.39901762397455476 -1.4061925411224365 -1.5256359577178955 -2.4179895520210266 0.0 -31.388187306621177 -13.739287118240917
152.6305913925171 55.746967792510986 0.7427702574095731 -1.0191755294799805 -1.428391695022583 -0.9192844033241272 0.0 -31.388187306621177 -13.184931885245465
89.55923318862915 32.30007290840149 1.3595146168754124 0.1899448037147522 -1.4457629919052124 -1.7681438028812408 0.0 -31.388187306621177 -12.816347355379367
162.6315951347351 50.601346492767334 0.3585283289527722 0.6362007260322571 -2.0930254459381104 -2.996200352907181 0.0 -31.388187306621177 -13.841123224135174
87.6594066619873 46.34254574775696 1.255143654095131 -0.9063233733177185 -1.6730854511260986 -2.5834992825984955 0.0 -31.388187306621177 -12.844527571073293
78.14517021179199 46.56238317489624 1.328770603012666 0.18045121431350708 -1.8335198163986206 -2.9780449271202087 0.0 -31.388187306621177 -12.823438016653185
109.15042161941528 18.930312395095825 1.2837122871730458 0.11670994758605957 -2.1924604177474976 -2.2168644070625305 0.0 -31.388187306621177 -12.835646743961313
47.63839244842529 53.02756905555725 1.219964451068745 -0.17052870988845825 -2.087428569793701 -2.186728745698929 0.0 -31.388187306621177 -12.856706314206548
177.3137927055359 55.71202754974365 1.3484296781149863 0.8998827934265137 -1.2734748125076294 -1.329719752073288 0.0 -31.388187306621177 -12.818789251132824
37.81610727310181 32.91845440864563 1.5360555070760606 -1.8254548907279968 -2.5627875328063965 -0.7077455818653107 0.0 -31.388187306621177 -12.794462894137649
105.81632852554321 67.090744972229 0.48779781998462046 0.03831666707992554 -1.742416501045227 -2.244910478591919 0.0 -31.388187306621177 -13.551690744815339
104.34354543685913 35.20942211151123 0.1778142053433186 -1.536733865737915 -1.635330080986023 -1.0931691825389862 0.0 -31.388187306621177 -14.526150588075467
33.409273624420166 68.96072387695312 1.124627419885116 -1.383425772190094 -2.9693851470947266 -1.3991257846355438 0.0 -31.388187306621177 -12.896881580050337
171.33965492248535 17.328307628631592 0.559583224553973 -0.42315542697906494 -2.5504469871520996 -1.7712587416172028 0.0 -31.388187306621177 -13.42716704949919
53.969717025756836 37.67438292503357 1.2232351191713777 -0.18488657474517822 -2.2134746313095093 -0.8066311776638031 0.0 -31.388187306621177 -12.855515403071973
135.57922840118408 18.591341972351074 0.27583931170820847 -1.1750487089157104 -1.6918530464172363 -1.6826328933238983 0.0 -31.388187306621177 -14.094509637121433
159.65145826339722 50.186723470687866 1.3332522342938222 -0.9760559797286987 -2.7963582277297974 -1.9541086554527283 0.0 -31.388187306621177 -12.822342306316454
46.31141424179077 56.41357183456421 1.5528204455922796 -0.14530879259109497 -2.188592553138733 -1.370855301618576 0.0 -31.388187306621177 -12.794020885286756
103.46709489822388 61.75776958465576 0.9896591214383242 -1.4214133620262146 -2.1866337060928345 -1.0091632902622223 0.0 -31.388187306621177 -12.973178706119452
119.02012825012207 55.35525441169739 1.2049910989048505 0.3712288737297058 -1.092533826828003 -1.2419201731681824 0.0 -31.388187306621177 -12.862313720312855
152.37085819244385 66.9983696937561 1.4935864582604559 0.23721516132354736 -2.0099844932556152 -2.3195198476314545 0.0 -31.388187306621177 -12.796842958536445
198.87748956680298 32.73939371109009 0.16949634578871045 -0.6993696689605713 -2.863849401473999 -2.493766129016876 0.0 -31.388187306621177 -14.573575983827833
101.52746438980103 59.42007780075073 0.9270264186590145 0.08246707916259766 -1.63910710811615 -1.6422988772392273 0.0 -31.388187306621177 -13.017204517708763
